raw_row_number,date,time,location,lat,lng,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
15146,2016-01-13,12:33:00,NELSON ST AND BARBOUR ST,41.787968799999994,-72.67880240000001,NORTHEAST,51,black,male,58f53730a3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,W
15149,2016-01-13,13:15:00,BROOKFIELD ST AND DART ST,41.7360334,-72.706715,BEHIND THE ROCKS,46,hispanic,male,9a1e6c819a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,W
15144,2016-01-13,13:50:00,DART ST AND STONE ST,41.7360334,-72.706715,BEHIND THE ROCKS,25,white,female,9a1e6c819a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,W
15150,2016-01-13,14:15:00,ROXBURY ST AND HARWICH ST,41.739204799999996,-72.6897194,BARRY SQUARE,23,hispanic,male,9a1e6c819a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,W
15152,2016-01-13,16:22:00,MARKET ST AND REV MOODY OVPS,41.7745795,-72.67078240000001,DOWNTOWN,68,white,female,de15255ea7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,V
15143,2016-01-13,16:49:00,NORTH CHAPEL ST AND ANN ST,41.77129619999999,-72.67765959999998,DOWNTOWN,41,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,I
15148,2016-01-13,18:00:00,213 CAPEN ST,41.785782899999994,-72.68269790000001,NORTHEAST,22,black,male,b0c850d6bf,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Administrative Offense,B,N,N,M
15153,2016-01-13,18:08:00,500 PARK ST,41.7579945,-72.6850398,FROG HOLLOW,28,black,female,a65da9cf9a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,W
15172,2016-01-14,10:31:00,91N AND AIRPORT RD,41.737999200000004,-72.66701690000001,SOUTH MEADOWS,74,other,male,4a4972baab,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,I,N,N,V
15177,2016-01-14,10:35:00,FARMINGTON AVE AND SIGOURNEY ST,41.7678218,-72.69378689999998,ASYLUM HILL,39,hispanic,male,8f61399bbd,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
15176,2016-01-14,12:15:00,76 BRAINARD RD,41.7387045,-72.65951079999998,SOUTH MEADOWS,31,black,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,B,N,N,I
15158,2016-01-14,12:26:00,76 BRAINARD RD,41.7387045,-72.65951079999998,SOUTH MEADOWS,61,white,female,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
15169,2016-01-14,12:38:00,76 BRAINARD RD,41.7387045,-72.65951079999998,SOUTH MEADOWS,38,black,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,B,N,N,V
15156,2016-01-14,13:11:00,HUYSHOPE AVE AND SEQUASSON ST,41.756414500000005,-72.66520299999998,SHELDON-CHARTER OAK,59,black,female,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,V
15162,2016-01-14,13:20:00,197 WAWARME AVE,41.7498218,-72.6647304,SOUTH MEADOWS,53,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
15155,2016-01-14,14:00:00,555 ZION ST,41.7561803,-72.6923077,FROG HOLLOW,60,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Unlicensed Operation,W,H,N,I
15161,2016-01-14,14:38:00,499 ZION ST,41.75468920000001,-72.6933439,FROG HOLLOW,27,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
15175,2016-01-14,15:33:00,RUSS ST AND PUTNAM ST,41.761621999999996,-72.69043789999998,FROG HOLLOW,30,hispanic,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
15166,2016-01-14,15:50:00,MAIN ST AND BELDEN ST,41.775397999999996,-72.6766488,CLAY-ARSENAL,61,hispanic,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,W,H,N,V
15168,2016-01-14,17:23:00,TOWER ST AND BARBOUR ST,41.79846089999999,-72.67575769999998,NORTHEAST,39,hispanic,female,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
15157,2016-01-14,17:30:00,ALBANY AVE AND EAST ST,41.7758405,-72.6800604,CLAY-ARSENAL,52,asian/pacific islander,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,A,N,N,V
15159,2016-01-14,17:32:00,TOWER AVE AND HAMPTON ST,41.7976178,-72.6704293,NORTHEAST,63,black,female,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15165,2016-01-14,17:39:00,MAIN ST AND MATHER ST,41.778401200000005,-72.6764001,CLAY-ARSENAL,49,hispanic,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,H,N,V
15170,2016-01-14,17:43:00,160 WESTON ST,41.7915146,-72.66079470000003,NORTH MEADOWS,35,hispanic,male,de15255ea7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,W
15171,2016-01-14,17:44:00,1994 MAIN ST,41.781813,-72.675585,CLAY-ARSENAL,34,hispanic,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,H,N,V
15164,2016-01-14,17:49:00,MAIN ST AND CLEVELAND AVE,41.793615100000004,-72.6656203,NORTHEAST,34,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15174,2016-01-14,18:02:00,BARBOUR  ST AND NELSON ST,41.787968799999994,-72.67880240000001,NORTHEAST,47,black,male,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Unlicensed Operation,B,N,N,V
15154,2016-01-14,18:06:00,WESTON ST AND NEW RD,41.783868299999995,-72.66498,NORTH MEADOWS,41,black,female,de15255ea7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
15163,2016-01-14,18:18:00,MAIN ST AND CAPEN ST,41.7842556,-72.67501589999998,CLAY-ARSENAL,18,hispanic,male,a3c5e74ce1,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
15173,2016-01-14,19:55:00,440 ASYLUM ST,41.7679258,-72.68102009999998,DOWNTOWN,29,white,male,df0b54e2c2,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,N,N,N
15167,2016-01-14,21:10:00,440 ASYLUM AVE,41.7680257,-72.68288079999998,DOWNTOWN,36,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,I
15160,2016-01-14,21:17:00,MAIN ST AND WINDSOR ST,41.792064,-72.66872790000001,NORTHEAST,52,black,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15181,2016-01-15,11:34:00,45 BARBOUR ST,41.78639570000001,-72.6798343,NORTHEAST,55,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
15183,2016-01-15,12:20:00,76 BRAINARD RD,41.7387045,-72.65951079999998,SOUTH MEADOWS,21,white,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,W,N,N,V
15178,2016-01-15,12:38:00,76 BRAINARD RD,41.7387045,-72.65951079999998,SOUTH MEADOWS,38,other,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,I,N,N,V
15180,2016-01-15,13:00:00,CAPITOL AVE AND PROSPECT AVE,41.759896999999995,-72.71530770000001,PARKVILLE,22,black,male,cc6f7759bc,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Equipment Violation,B,N,N,V
15188,2016-01-15,17:22:00,12 BARBOUR ST,41.78536649999999,-72.67954870000001,NORTHEAST,41,black,male,27ac8fd5fc,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,M
15186,2016-01-15,19:13:00,640 ALBANY AVE,41.778498,-72.68747579999999,UPPER ALBANY,39,black,female,27ac8fd5fc,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Window Tint,B,N,N,M
15179,2016-01-15,19:35:00,AIRPORT RD AND LEDYARD ST,41.738028799999995,-72.66858599999998,SOUTH MEADOWS,23,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
15187,2016-01-15,20:30:00,59 WEBSTER ST,41.7451174,-72.6833446,BARRY SQUARE,21,black,female,51f98ef174,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Unlicensed Operation,B,N,N,I
15184,2016-01-15,20:43:00,288 FRANKLIN AVE,41.7426885,-72.6760134,SOUTH END,45,hispanic,male,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,M
15185,2016-01-15,21:18:00,MAIN ST AND MONTVILLE ST,41.79356749999999,-72.665717,NORTHEAST,23,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15182,2016-01-15,22:01:00,MAIN ST AND CLEVELAND AVE,41.793615100000004,-72.6656203,NORTHEAST,37,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15190,2016-01-16,12:20:00,BARKER ST AND WETHERSFIELD AVE,41.744043299999994,-72.672983,SOUTH END,31,black,male,b1f0a7b433,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,V
15194,2016-01-16,16:24:00,192 BROOKFIELD ST,41.74857739999999,-72.70484379999998,BEHIND THE ROCKS,19,hispanic,male,c635e10029,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Window Tint,W,H,N,I
15191,2016-01-16,19:26:00,MAIN ST AND MONTVILLE ST,41.79356749999999,-72.665717,NORTHEAST,59,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
15192,2016-01-16,19:42:00,MAIN ST AND MONTVILLE ST,41.79356749999999,-72.665717,NORTHEAST,63,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
15189,2016-01-16,20:14:00,MAIN ST AND MONTVILLE ST,41.79356749999999,-72.665717,NORTHEAST,78,black,female,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15193,2016-01-16,20:28:00,3250 MAIN ST,41.79577099999999,-72.6630445,NORTHEAST,32,black,male,f6e0e7d12e,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,U
15200,2016-01-17,01:27:00,48 HAMILTON ST,41.753100599999996,-72.6956629,BEHIND THE ROCKS,45,hispanic,male,cad40c137d,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Other,W,H,N,U
15198,2016-01-17,01:38:00,23 EDGEWOOD ST,41.777928700000004,-72.69258509999999,UPPER ALBANY,28,black,female,423145e0d3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15195,2016-01-17,09:33:00,GARDEN ST AND HOMESTEAD AVE,41.7751005,-72.68649640000001,CLAY-ARSENAL,19,black,male,746cea5eb2,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Window Tint,B,N,N,V
15196,2016-01-17,10:20:00,BROOKFIELD ST AND HAMILTON ST,41.752965,-72.6992104,FROG HOLLOW,32,black,male,f6acdc7dd6,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
15197,2016-01-17,10:50:00,ASYLUM ST AND TRUMBULL ST,41.76715739999999,-72.6757058,DOWNTOWN,32,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,I
15199,2016-01-17,11:32:00,BROOKFIELD AT SAYBROOK ST,41.74941279999999,-72.7030634,BEHIND THE ROCKS,20,black,female,484fe0dd72,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
15201,2016-01-18,20:08:00,ALBANY ST AND HIGH ST,41.773360600000004,-72.6770652,DOWNTOWN,29,hispanic,female,321632911b,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,U
15206,2016-01-19,10:30:00,120 AIRPORT RD,41.741274600000004,-72.6612887,SOUTH MEADOWS,38,white,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,W,N,N,V
15208,2016-01-19,10:49:00,130 NEW BRITAIN AVE,41.745308,-72.68750039999998,BARRY SQUARE,43,hispanic,male,ce747410a8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Administrative Offense,W,H,N,M
15202,2016-01-19,11:34:00,ALLYN ST AND HIGH ST,41.7686386,-72.6801622,DOWNTOWN,24,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
15203,2016-01-19,12:52:00,JENNINGS RD AND WESTON ST,41.7889336,-72.6622053,NORTH MEADOWS,22,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
15204,2016-01-19,16:00:00,3580 MAIN ST,41.7998155,-72.6597321,NORTHEAST,52,hispanic,male,f6e0e7d12e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,I
15207,2016-01-19,16:50:00,3580 MAIN ST,41.7998155,-72.6597321,NORTHEAST,59,hispanic,female,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,H,N,V
15205,2016-01-19,17:57:00,CHERRY ST AND ORANGE ST,NA,NA,NA,25,hispanic,female,4e4dd049a2,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
15218,2016-01-20,07:00:00,70 WYLLYS ST,41.7565787,-72.6731688,SHELDON-CHARTER OAK,53,white,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,W,N,N,V
15219,2016-01-20,11:50:00,ASYLUM ST AND TRUMBULL ST,41.76715739999999,-72.6757058,DOWNTOWN,40,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
15209,2016-01-20,12:20:00,MAIN ST AND WINDSOR ST,41.792064,-72.66872790000001,NORTHEAST,22,hispanic,male,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
15213,2016-01-20,14:06:00,BARBOUR ST AND CHARLOTTE ST,41.7934037,-72.67722839999998,NORTHEAST,36,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,M
15210,2016-01-20,14:40:00,4 MARTIN ST,41.7857598,-72.68096589999998,NORTHEAST,37,white,female,a3c5e74ce1,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,W,N,N,V
15215,2016-01-20,15:05:00,ALLYN ST AND HIGH ST,41.7686386,-72.6801622,DOWNTOWN,64,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,STC Violation,W,N,N,I
15217,2016-01-20,15:07:00,MAIN ST AND TRUMBULL ST,41.7705708,-72.6743214,DOWNTOWN,47,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
15216,2016-01-20,15:13:00,WINDSOR ST AND BOCE BARLOW WAY,41.79108249999999,-72.6687014,NORTHEAST,30,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,I
15212,2016-01-20,15:14:00,MAIN ST AND WINDSOR ST,41.792064,-72.66872790000001,NORTHEAST,43,black,female,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Registration,B,N,N,V
15220,2016-01-20,15:20:00,2621 MAIN ST,41.7894933,-72.6715385,NORTHEAST,25,hispanic,female,a3c5e74ce1,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,H,N,I
15211,2016-01-20,15:28:00,MAIN ST AND EARLE ST,41.7905097,-72.6704886,NORTHEAST,28,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Window Tint,B,N,N,V
15222,2016-01-20,15:45:00,WINDSOR ST AND BOCE BARLOW WAY,41.79108249999999,-72.6687014,NORTHEAST,38,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,V
15221,2016-01-20,15:49:00,ALBANY AVE AND BELDEN ST,41.775679100000005,-72.67833909999999,CLAY-ARSENAL,48,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
15214,2016-01-20,16:08:00,WESTON ST AND NEW RD,41.783868299999995,-72.66498,NORTH MEADOWS,53,white,female,de15255ea7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,N,N,V
15233,2016-01-21,00:45:00,VINE ST AND CAPEN ST,41.7871521,-72.68772469999998,NORTHEAST,35,black,male,423145e0d3,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,B,N,N,I
15225,2016-01-21,07:47:00,TOWER AVE AND GREENWICH ST,41.79700089999999,-72.66664940000001,NORTHEAST,41,hispanic,female,75b9c63cdb,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
15237,2016-01-21,09:25:00,102 FRANKLIN AVE,41.7489529,-72.677138,BARRY SQUARE,44,hispanic,male,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,M
15228,2016-01-21,12:20:00,COLUMBUS BLVD AND RT 2,41.7587607,-72.6694833,SHELDON-CHARTER OAK,56,white,female,8f61399bbd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,W
15232,2016-01-21,13:28:00,MAIN ST AND CLEVELAND AVE,41.793615100000004,-72.6656203,NORTHEAST,48,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15230,2016-01-21,13:31:00,MAIN ST AND CLEVELAND AVE,41.793615100000004,-72.6656203,NORTHEAST,38,black,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15229,2016-01-21,13:40:00,1229 ALBANY AVE,41.7821951,-72.69720869999998,UPPER ALBANY,51,black,male,4356e59d8f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
15223,2016-01-21,13:50:00,338 BLUE HILLS AVE,41.7942661,-72.6966692,BLUE HILLS,34,black,male,4356e59d8f,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,TRUE,consent,Administrative Offense,B,N,C,U
15234,2016-01-21,15:49:00,BROWN ST AND FRANKLIN AVE,41.7370815,-72.6753277,SOUTH END,30,hispanic,male,b1f0a7b433,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,H,N,V
15236,2016-01-21,16:10:00,100 AIRPORT RD,41.7387034,-72.666809,SOUTH MEADOWS,25,asian/pacific islander,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,A,N,N,V
15235,2016-01-21,16:28:00,100 AIRPORT RD,41.7387034,-72.666809,SOUTH MEADOWS,26,black,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,B,N,N,V
15231,2016-01-21,16:40:00,100 AIRPORT RD,41.7387034,-72.666809,SOUTH MEADOWS,28,white,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,W,N,N,V
15226,2016-01-21,16:55:00,100 AIRPORT RD,41.7387034,-72.666809,SOUTH MEADOWS,48,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,STC Violation,W,H,N,V
15224,2016-01-21,20:41:00,286 MAPLE AVE,41.74979889999999,-72.67901450000001,BARRY SQUARE,27,hispanic,male,c635e10029,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,TRUE,probable cause,Defective Lights,W,H,O,U
15227,2016-01-21,21:26:00,770 WETHERSFIELD AVE,41.7350133,-72.66977419999998,SOUTH END,33,black,female,6a386f8fdb,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,W
15255,2016-01-22,09:34:00,MAIN ST AND CENTRAL ROW,41.76580429999999,-72.6733723,DOWNTOWN,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
15261,2016-01-22,10:48:00,MAIN ST AND ELY ST,41.7732967,-72.6769422,DOWNTOWN,47,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
15250,2016-01-22,13:48:00,WEST SERVICE RD AND FISHFRY,41.791821399999996,-72.65620299999998,NORTH MEADOWS,36,white,male,de15255ea7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,N,N,I
15239,2016-01-22,14:20:00,429 FRANKLIN AV,41.73803909999999,-72.6757879,SOUTH END,26,black,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Registration,B,N,N,M
15238,2016-01-22,14:20:00,429 FRANKLIN AVE,41.73803909999999,-72.6757879,SOUTH END,20,black,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Registration,B,N,N,M
15243,2016-01-22,15:10:00,138 GRANDVIEW TERR,41.7390043,-72.6915427,BARRY SQUARE,25,black,male,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,V
15247,2016-01-22,16:52:00,FRANKLIN AVE AND SOUTH ST,41.7354641,-72.6750464,SOUTH END,28,black,female,6a386f8fdb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,I
15262,2016-01-22,17:30:00,MAIN ST AND WINDSOR ST,41.792064,-72.66872790000001,NORTHEAST,24,black,female,4356e59d8f,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Administrative Offense,B,N,N,M
15257,2016-01-22,18:05:00,CLARK ST AND ELMER ST,41.78621649999999,-72.67762359999998,NORTHEAST,29,hispanic,male,4356e59d8f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
15249,2016-01-22,18:20:00,BARBOUR ST AND TOWER AVE,41.79846089999999,-72.67575769999998,NORTHEAST,24,white,male,0311615d03,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,V
15254,2016-01-22,18:25:00,ALBANY AVE AND GARDEN ST,41.777888899999994,-72.6855838,CLAY-ARSENAL,47,black,male,f6e0e7d12e,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,B,N,N,V
15253,2016-01-22,19:18:00,BROOKFIELD ST AND ELLINGTON ST,41.74795839999999,-72.70582579999999,BEHIND THE ROCKS,38,hispanic,male,35d57efebb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,I
15240,2016-01-22,19:40:00,PRATT ST AND MAIN ST,41.767421,-72.6731382,DOWNTOWN,65,white,male,8f61399bbd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,W
15259,2016-01-22,19:50:00,ZION ST AND NEW BRITAIN AVE,41.74116799999999,-72.69427189999998,SOUTH WEST,56,hispanic,male,9d9216d788,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,I
